Filename,Target,RA,Dec,instrument,OBJECT_hdr,DATE_OBS,MJD_OBS,EXPTIME,SNR_General,SNR_Li,SNR_Ha,SNR_Ca,wavelength_low,wavelength_high,note,error
data/organized_spectra/KELT-1/HI.20170702.51878_3_06_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,61.53098615499055,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_07_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,73.16582289622876,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_08_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,58.19012252414664,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_09_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,72.87233161186093,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_10_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,96.0369835703778,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_DN.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,[DN] focus (Flux) [mul] [div],2017-07-02,57936.600467,497.7791748,74.70551482544245,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_Err.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Error),2017-07-02,57936.600467,497.7791748,100.17268312216603,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_Flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Flux),2017-07-02,57936.600467,497.7791748,74.10050985091597,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_Sky.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Sky),2017-07-02,57936.600467,497.7791748,41.83937102305386,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_Sum.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Summed Flux),2017-07-02,57936.600467,497.7791748,74.21093995481283,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20170702.51878_3_Var.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,focus (Variance),2017-07-02,57936.600467,497.7791748,49.59335736647377,,,,,,validated_spectrum,
