Filename,Target,RA,Dec,instrument,OBJECT_hdr,DATE_OBS,MJD_OBS,EXPTIME,SNR_General,SNR_Li,SNR_Ha,SNR_Ca,wavelength_low,wavelength_high,note
data/organized_spectra/TIC318707987/220383386S-hi57600.97267b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.467940,326.92120361,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.97267i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.467940,326.92120361,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.97267r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.467940,326.92120361,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.97672b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.472226,298.83599854,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.97672i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.472226,298.83599854,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.97672r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.472226,298.83599854,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.98083b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.476194,316.14761353,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.98083i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.476194,316.14761353,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57600.98083r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.476194,316.14761353,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.11709b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.612273,344.2527771,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.11709i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.612273,344.2527771,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.11709r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.612273,344.2527771,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12183b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.616771,392.95278931,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12183i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.616771,392.95278931,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12183r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.616771,392.95278931,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12715b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.621835,419.71520996,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12715i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.621835,419.71520996,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57601.12715r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,ThAr2,2016-07-31,57600.621835,419.71520996,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.02774b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.523128,299.0368042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.02774i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.523128,299.0368042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.02774r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.523128,299.0368042,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03171b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.527106,298.36398315,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03171i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.527106,298.36398315,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03171r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.527106,298.36398315,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03556b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.531073,277.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03556i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.531073,277.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57602.03556r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-01,57601.531073,277.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91569b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.410325,283.33758545,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91569i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.410325,283.33758545,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91569r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.410325,283.33758545,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91956b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.414119,286.38439941,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91956i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.414119,286.38439941,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.91956r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.414119,286.38439941,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.92336b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.417944,323.00317383,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.92336i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.417944,323.00317383,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57612.92336r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-12,57612.417944,323.00317383,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95149b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.446376,230.4203949,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95149i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.446376,230.4203949,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95149r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.446376,230.4203949,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95475b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.449560,236.85079956,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95475i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.449560,236.85079956,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95475r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.449560,236.85079956,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95794b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.452804,238.71240234,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95794i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.452804,238.71240234,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57613.95794r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.452804,238.71240234,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.11996b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.614807,226.09519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.11996i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.614807,226.09519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.11996r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.614807,226.09519958,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12308b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.617921,230.36920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12308i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.617921,230.36920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12308r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.617921,230.36920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12622b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.621087,224.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12622i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.621087,224.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57614.12622r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-13,57613.621087,224.7355957,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.90651b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.400915,284.80117798,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.90651i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.400915,284.80117798,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.90651r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.400915,284.80117798,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91025b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.404710,279.418396,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91025i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.404710,279.418396,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91025r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.404710,279.418396,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91409b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.408436,288.73797607,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91409i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.408436,288.73797607,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57615.91409r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-15,57615.408436,288.73797607,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.90741b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.401594,312.55322266,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.90741i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.401594,312.55322266,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.90741r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.401594,312.55322266,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91138b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.405709,277.84558105,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91138i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.405709,277.84558105,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91138r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.405709,277.84558105,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91507b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.409564,254.89720154,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91507i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.409564,254.89720154,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57616.91507r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-16,57616.409564,254.89720154,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90146b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.395708,277.3868103,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90146i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.395708,277.3868103,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90146r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.395708,277.3868103,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90484b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.399418,228.10159302,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90484i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.399418,228.10159302,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90484r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.399418,228.10159302,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90796b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.402552,225.04399109,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90796i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.402552,225.04399109,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57617.90796r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-17,57617.402552,225.04399109,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91072b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.405143,243.47840881,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91072i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.405143,243.47840881,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91072r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.405143,243.47840881,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91394b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.408447,232.55279541,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91394i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.408447,232.55279541,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91394r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.408447,232.55279541,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91712b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.411632,229.85520935,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91712i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.411632,229.85520935,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57618.91712r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-08-18,57618.411632,229.85520935,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81205b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.304884,261.86160278,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81205i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.304884,261.86160278,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81205r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.304884,261.86160278,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81563b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.308408,266.64678955,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81563i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.308408,266.64678955,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81563r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.308408,266.64678955,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81915b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.311982,269.50558472,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81915i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.311982,269.50558472,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57651.81915r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.311982,269.50558472,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09333b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.586138,264.9619751,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09333i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.586138,264.9619751,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09333r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.586138,264.9619751,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09700b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.589697,311.57962036,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09700i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.589697,311.57962036,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.09700r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.589697,311.57962036,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.10110b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.593798,286.27758789,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.10110i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.593798,286.27758789,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.10110r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-20,57651.593798,286.27758789,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81212b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.304809,290.11920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81212i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.304809,290.11920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81212r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.304809,290.11920166,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81620b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.308664,325.41238403,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81620i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.308664,325.41238403,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.81620r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.308664,325.41238403,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.82022b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.312930,292.06997681,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.82022i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.312930,292.06997681,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57652.82022r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.312930,292.06997681,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.09642b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.588959,313.8119812,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.09642i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.588959,313.8119812,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.09642r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.588959,313.8119812,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10061b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.593079,322.5947876,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10061i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.593079,322.5947876,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10061r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.593079,322.5947876,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10491b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.597304,360.42199707,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10491i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.597304,360.42199707,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.10491r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-21,57652.597304,360.42199707,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.84835b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.341022,274.81958008,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.84835i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.341022,274.81958008,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.84835r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.341022,274.81958008,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85194b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.344699,264.60202026,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85194i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.344699,264.60202026,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85194r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.344699,264.60202026,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85546b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.348253,264.58560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85546i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.348253,264.58560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57653.85546r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.348253,264.58560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.06746b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.560159,286.02838135,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.06746i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.560159,286.02838135,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.06746r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.560159,286.02838135,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07141b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.563957,303.76879883,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07141i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.563957,303.76879883,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07141r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.563957,303.76879883,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07533b.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.567972,293.83560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07533i.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.567972,293.83560181,,,,,,,header_only
data/organized_spectra/TIC318707987/220383386S-hi57654.07533r.fits,UNKNOWN,,,HIRES: High Resolution Echelle Spectrometer,3167,2016-09-22,57653.567972,293.83560181,,,,,,,header_only
